run,iteration,fitness_max,fitness_min,fitness_median,fitness_mean,fitness_std,sure_count
1,94,0.030813107267022133,1.5120474017749075e-05,0.012241295538842678,0.012936081737279892,0.008680695667862892,0
1,95,0.030815819278359413,7.988212018972263e-06,0.01037847064435482,0.012236117385327816,0.009690518490970135,0
1,96,0.030815819278359413,0.00017506504082120955,0.012429676949977875,0.014263417571783066,0.008982260711491108,0
1,97,0.030815035104751587,3.0513589081238024e-05,0.017481138929724693,0.016381103545427322,0.009699520654976368,0
1,98,0.030814481899142265,0.0008872633916325867,0.017476148903369904,0.017559656873345375,0.010762348771095276,0
1,99,0.030814481899142265,6.986717198742554e-05,0.016542039811611176,0.016571715474128723,0.010087067261338234,0
1,100,0.030815819278359413,2.6957850423059426e-05,0.017920073121786118,0.018118806183338165,0.009665816091001034,0
1,101,0.030814481899142265,3.376341192051768e-05,0.012302728369832039,0.01365965697914362,0.00929990690201521,0
1,102,0.030814481899142265,0.00011908367014257237,0.011975729838013649,0.013139116577804089,0.009896102361381054,0
1,103,0.030950652435421944,5.199901806918206e-06,0.010958104394376278,0.01397132221609354,0.011309968307614326,0
1,104,0.0309496708214283,3.930927050532773e-05,0.012936247512698174,0.012533665634691715,0.010548501275479794,0
1,105,0.030950652435421944,8.781630640442017e-06,0.014445197768509388,0.014814401045441628,0.009996018372476101,0
1,106,0.0309496708214283,0.0001163699125754647,0.011227565817534924,0.013650008477270603,0.010867763310670853,0
1,107,0.030950652435421944,4.249293851898983e-06,0.01680726930499077,0.01542703527957201,0.011087646707892418,0
1,108,0.03094889596104622,6.282271351665258e-05,0.011653142981231213,0.014197681099176407,0.01052812673151493,0
1,109,0.0309496708214283,0.00012082392640877515,0.01203867606818676,0.013264602050185204,0.010526841506361961,0
1,110,0.030949339270591736,1.6395926650147885e-05,0.012385846115648746,0.014443405903875828,0.010824753902852535,0
1,111,0.03094889596104622,1.4022973118699156e-05,0.01728041097521782,0.016984883695840836,0.011469465680420399,0
1,112,0.030950652435421944,0.0006998848984949291,0.018922986462712288,0.019446827471256256,0.009465589188039303,0
1,113,0.03145759552717209,0.00021876912796869874,0.01255708932876587,0.013943171128630638,0.009403527714312077,0
1,114,0.03145759552717209,5.124917515786365e-05,0.0118795707821846,0.013049843721091747,0.008539324626326561,0
1,115,0.03145759552717209,4.684974192059599e-05,0.015452363528311253,0.015277091413736343,0.009356745518743992,0
1,116,0.03145759552717209,2.08796996048477e-06,0.012301051057875156,0.014178638346493244,0.010722084902226925,0
1,117,0.03145662322640419,2.684440914890729e-05,0.012238266877830029,0.012869855388998985,0.010188466869294643,0
1,118,0.031457893550395966,2.73778482551279e-06,0.016318239271640778,0.014525598846375942,0.00992551725357771,0
1,119,0.031457893550395966,0.00031999434577301145,0.015728505328297615,0.015344729647040367,0.009794301353394985,0
1,120,0.03145759552717209,2.4405615477007814e-05,0.012250748462975025,0.013942752964794636,0.010408768430352211,0
1,121,0.03145759552717209,0.000563429610338062,0.013924641534686089,0.017428936436772346,0.008747226558625698,0
1,122,0.03145698457956314,1.56886744662188e-05,0.012344500049948692,0.01471960823982954,0.010756954550743103,0
1,123,0.031457893550395966,0.00016049560508690774,0.018817519769072533,0.018496019765734673,0.01089458167552948,0
1,124,0.03145759552717209,0.00014534054207615554,0.017034977674484253,0.016651196405291557,0.010933090932667255,0
1,125,0.03145759552717209,2.207742909376975e-06,0.01789814978837967,0.01701626181602478,0.009790158830583096,0
1,126,0.03145759552717209,4.83733265355113e-06,0.013351069763302803,0.01216308493167162,0.009268425405025482,0
1,127,0.03145698457956314,0.00010251584171783179,0.009440416470170021,0.011838285252451897,0.010338952764868736,0
1,128,0.03145759552717209,0.0019135611364617944,0.017890173941850662,0.018297411501407623,0.009236149489879608,0
1,129,0.031457893550395966,3.7672885810025036e-05,0.010250503197312355,0.013497618958353996,0.00997294019907713,0
1,130,0.03145613521337509,0.0005161777371540666,0.017894532531499863,0.015767520293593407,0.010493623092770576,0
1,131,0.031457893550395966,7.15932628736482e-06,0.013879135251045227,0.014478625729680061,0.00986622553318739,0
1,132,0.031457893550395966,3.6784344956686255e-06,0.018239928409457207,0.01691652461886406,0.010170387104153633,0
1,133,0.03145662322640419,1.2993275049666408e-05,0.011719792149960995,0.013102061115205288,0.009470891207456589,0
1,134,0.03145759552717209,6.566201591340359e-06,0.00778088578954339,0.011784141883254051,0.010506839491426945,0
1,135,0.03145759552717209,4.752169388666516e-06,0.010171890258789062,0.009635682217776775,0.008795947767794132,0
1,136,0.03145759552717209,5.841915935889119e-06,0.005266781430691481,0.01063795667141676,0.011206370778381824,0
1,137,0.03145759552717209,3.881993325194344e-05,0.015166334807872772,0.015324542298913002,0.010245312005281448,0
1,138,0.031457893550395966,3.2823052151798038e-06,0.014045928604900837,0.015368249267339706,0.011179671622812748,0
1,139,0.031457893550395966,6.246813427424058e-06,0.013743256218731403,0.014087870717048645,0.01047307625412941,0
1,140,0.031457893550395966,5.787874397356063e-05,0.016037996858358383,0.01551782712340355,0.010535962879657745,0
1,141,0.031457893550395966,2.889406096073799e-05,0.016882875934243202,0.016701877117156982,0.010154163464903831,0
1,142,0.03145759552717209,9.120365575654432e-05,0.018935270607471466,0.0167324710637331,0.010991483926773071,0
1,143,0.03145662322640419,5.016977956984192e-05,0.01697183959186077,0.01800808124244213,0.0097828833386302,0
1,144,0.031457893550395966,0.0002003487606998533,0.01561860740184784,0.017594724893569946,0.010409261099994183,0
1,145,0.03145698457956314,2.8743374059558846e-05,0.016527099534869194,0.017014075070619583,0.008965923450887203,0
1,146,0.03145759552717209,0.00010789178486447781,0.01818886213004589,0.01707490347325802,0.011001408100128174,0
1,147,0.031457893550395966,6.516250141430646e-05,0.010739262215793133,0.012871483340859413,0.011484908871352673,0
1,148,0.03145759552717209,1.3839123312209267e-05,0.01757201738655567,0.01639186032116413,0.008903236128389835,0
1,149,0.03145759552717209,0.00011437644570833072,0.015743492171168327,0.014959889464080334,0.009146406315267086,0
1,150,0.03145759552717209,0.00011145338794449344,0.013668540865182877,0.01582207903265953,0.009747907519340515,0
1,151,0.03145759552717209,0.00011382418597349897,0.016438905149698257,0.017041528597474098,0.0092766797170043,0
1,152,0.035257674753665924,1.6472833522129804e-05,0.010916221886873245,0.01483132317662239,0.011529586277902126,0
1,153,0.03668439760804176,7.3573510235291906e-06,0.01902868039906025,0.01780705712735653,0.01221860945224762,0
1,154,0.036682888865470886,5.693766797776334e-05,0.012658334337174892,0.016928894445300102,0.012593810446560383,0
1,155,0.036685921251773834,0.00011205536429770291,0.010449541732668877,0.013387683779001236,0.011710761114954948,0
1,156,0.03668470308184624,0.00012625886301975697,0.015186918899416924,0.017508607357740402,0.011993448249995708,0
1,157,0.03668470308184624,2.465614215907408e-06,0.012142732739448547,0.014355999417603016,0.011245056055486202,0
1,158,0.03668439760804176,1.5791663827258162e-05,0.008584986440837383,0.012734072282910347,0.011248188093304634,0
1,159,0.03668438643217087,7.598444881296018e-06,0.01033610850572586,0.011938591487705708,0.010245834477245808,0
1,160,0.03668438643217087,1.3153187410352984e-06,0.013082451187074184,0.013249125331640244,0.01177169382572174,0
1,161,0.03701908141374588,1.7265258520637872e-06,0.01503237709403038,0.015461361967027187,0.012229740619659424,0
1,162,0.03701877221465111,1.3458165994961746e-06,0.013177799992263317,0.014463486149907112,0.011548617854714394,0
1,163,0.03701877221465111,4.419685501488857e-05,0.012471434660255909,0.015897640958428383,0.013463865965604782,0
1,164,0.0384085550904274,0.00011829756840597838,0.01174614205956459,0.015089218504726887,0.012521880678832531,0
1,165,0.038408152759075165,2.6734890070656547e-06,0.010920203290879726,0.016597842797636986,0.013174585998058319,0
1,166,0.038408588618040085,8.417831850238144e-06,0.01460032444447279,0.018184280022978783,0.012135084718465805,0
1,167,0.038408588618040085,1.0804401426867116e-05,0.015172760002315044,0.017186937853693962,0.012665906921029091,0
1,168,0.038408152759075165,0.00014431292947847396,0.0212735403329134,0.021039823070168495,0.011549641378223896,0
1,169,0.03977045789361,0.00011137357796542346,0.025918394327163696,0.023288069292902946,0.01123234536498785,0
1,170,0.040569156408309937,4.601453838404268e-06,0.011335333809256554,0.015658464282751083,0.013916948810219765,0
1,171,0.054168444126844406,0.000983554869890213,0.024943768978118896,0.02528797648847103,0.013907460495829582,0
1,172,0.054166946560144424,8.865019481163472e-05,0.021417273208498955,0.023357562720775604,0.014409760944545269,0
1,173,0.054167769849300385,1.1786482900788542e-05,0.035575445741415024,0.02985445223748684,0.015833714976906776,0
1,174,0.046110186725854874,0.0003363311116117984,0.021998798474669456,0.0225807037204504,0.013566667214035988,0
1,175,0.046110186725854874,0.0003731252218130976,0.02608308754861355,0.02432720921933651,0.015682851895689964,0
1,176,0.04610992968082428,2.9110980904079042e-05,0.018845902755856514,0.021199112758040428,0.015126684680581093,0
1,177,0.04902474209666252,0.00012871509534306824,0.025800444185733795,0.026542730629444122,0.015696851536631584,0
1,178,0.04902474209666252,0.0016599027439951897,0.023915331810712814,0.023834528401494026,0.014491265639662743,0
1,179,0.04902411624789238,0.00011446145072113723,0.023929381743073463,0.026490360498428345,0.01475620362907648,0
1,180,0.049470629543066025,0.0023031067103147507,0.03348492830991745,0.031912434846162796,0.01395424734801054,0
1,181,0.054167769849300385,0.0001512288727099076,0.0339641273021698,0.03226352110505104,0.015759320929646492,0
1,182,0.054167769849300385,0.0003737017686944455,0.03057607263326645,0.029584987089037895,0.015796048566699028,0
1,183,0.054167769849300385,0.005114484578371048,0.029467763379216194,0.029001109302043915,0.01592385023832321,0
1,184,0.054168444126844406,0.002887911396101117,0.02341492474079132,0.027628136798739433,0.01649736799299717,0
1,185,0.05604032427072525,6.764528370695189e-05,0.028874695301055908,0.029897190630435944,0.01802491396665573,0
1,186,0.056040771305561066,0.0004227842146065086,0.02611653506755829,0.029710475355386734,0.01668713428080082,0
1,187,0.056040771305561066,0.0010918246116489172,0.03209328278899193,0.029053274542093277,0.017327480018138885,0
1,188,0.05604017525911331,0.0017369306879118085,0.03130697086453438,0.03223065286874771,0.014603206887841225,0
1,189,0.056040771305561066,2.7909021810046397e-05,0.03504833206534386,0.03352925553917885,0.01683511771261692,0
1,190,0.056040771305561066,6.838537228759378e-05,0.02680002897977829,0.029665667563676834,0.016780750826001167,0
1,191,0.05670175328850746,0.00011414560140110552,0.030811576172709465,0.03191320598125458,0.018273532390594482,0
1,192,0.056732382625341415,0.002388005843386054,0.029485052451491356,0.0301936324685812,0.017530441284179688,0
1,193,0.056732725352048874,4.03570884373039e-05,0.03347427770495415,0.033319734036922455,0.01926666870713234,0
1,194,0.0567343607544899,0.004063473083078861,0.031968455761671066,0.034061361104249954,0.017016006633639336,0
1,195,0.056732725352048874,1.878576040326152e-05,0.03717264533042908,0.03592081367969513,0.01705954596400261,0
1,196,0.0567343607544899,0.00542960362508893,0.034641772508621216,0.03505921736359596,0.018795564770698547,0
1,197,0.05865677818655968,0.0021485376637429,0.042038869112730026,0.040631163865327835,0.015882069244980812,0
1,198,0.05865677818655968,0.005942752584815025,0.03451528772711754,0.034793224185705185,0.017158273607492447,0
1,199,0.05865677818655968,2.9485649065463804e-05,0.026027854532003403,0.028337957337498665,0.018973108381032944,0
1,200,0.05865819379687309,0.00018766566063277423,0.024619190022349358,0.029188692569732666,0.018996985629200935,0
1,201,0.05865819379687309,1.619793511054013e-05,0.02845197357237339,0.028018523007631302,0.01954805478453636,0
1,202,0.0591246522963047,0.001659973757341504,0.039011675864458084,0.03801187127828598,0.017489086836576462,0
1,203,0.0591246522963047,0.003879428841173649,0.027451984584331512,0.03202994912862778,0.018016088753938675,0
1,204,0.061191242188215256,0.010839743539690971,0.029484564438462257,0.03423276171088219,0.016229573637247086,0
1,205,0.061190854758024216,4.956519478582777e-05,0.028360221534967422,0.030695028603076935,0.016021668910980225,0
1,206,0.061190854758024216,3.7500725738937035e-05,0.0268061775714159,0.029776452109217644,0.0190101470798254,0
1,207,0.06119021773338318,0.0014260773314163089,0.037239640951156616,0.033684197813272476,0.01915881223976612,0
1,208,0.06908626109361649,0.00013519549975171685,0.02799358032643795,0.03147576004266739,0.018342049792408943,0
1,209,0.06908916682004929,0.00010726448817877099,0.03195648640394211,0.03340492770075798,0.02223028987646103,0
1,210,0.06908626109361649,0.001643664319999516,0.023466194048523903,0.030407307669520378,0.02027265727519989,0
1,211,0.07077110558748245,1.3267621397972107e-05,0.028425252065062523,0.03179026395082474,0.022343004122376442,0
1,212,0.07077110558748245,1.644228723307606e-05,0.04391481727361679,0.0396847240626812,0.022622721269726753,0
1,213,0.0720381885766983,0.0007592462934553623,0.04401911422610283,0.042916588485240936,0.0189456008374691,0
1,214,0.07203807681798935,0.002827491844072938,0.03638662397861481,0.042242810130119324,0.02279547043144703,0
1,215,0.07458135485649109,5.118634726386517e-05,0.05012065917253494,0.04300491884350777,0.022673023864626884,0
1,216,0.07458192855119705,5.8246940170647576e-05,0.04286063835024834,0.0421140231192112,0.02188280038535595,0
1,217,0.07458135485649109,5.934791715844767e-06,0.03617669641971588,0.03729851171374321,0.022360362112522125,0
1,218,0.07458135485649109,9.669868450146168e-05,0.020968575030565262,0.029101695865392685,0.025563078001141548,0
1,219,0.07457989454269409,8.356226317118853e-06,0.0250645000487566,0.03190071880817413,0.024126246571540833,0
1,220,0.07457989454269409,0.00016657166997902095,0.0343070849776268,0.037640318274497986,0.024709109216928482,0
1,221,0.07458135485649109,0.00033356258063577116,0.04436950385570526,0.04463522881269455,0.024022579193115234,0
1,222,0.07458192855119705,0.00020524313731584698,0.03364434093236923,0.03702051565051079,0.02429252117872238,0
1,223,0.07457989454269409,0.00017141881107818335,0.032656945288181305,0.03729013353586197,0.022557178512215614,0
1,224,0.07458135485649109,4.3881947931367904e-05,0.03291644901037216,0.036333005875349045,0.023382890969514847,0
1,225,0.07457989454269409,3.794581425609067e-05,0.03432413190603256,0.036707647144794464,0.023155491799116135,0
1,226,0.07457989454269409,0.0003105545765720308,0.025855792686343193,0.030248092487454414,0.02107500284910202,0
1,227,0.07457989454269409,0.00015236857871059328,0.020498104393482208,0.028277333825826645,0.02343616634607315,0
1,228,0.07678835839033127,3.636442488641478e-05,0.020226310938596725,0.03007696382701397,0.02567755989730358,0
1,229,0.08432637155056,4.027027898700908e-05,0.031305402517318726,0.03381159529089928,0.02560759149491787,0
1,230,0.08432637155056,0.002204717369750142,0.02729508839547634,0.03560149297118187,0.02463478595018387,0
1,231,0.08432587236166,9.805610898183659e-05,0.033566538244485855,0.036894336342811584,0.028107479214668274,0
1,232,0.08432587236166,9.315745410276577e-05,0.042691513895988464,0.04001263529062271,0.026473021134734154,0
1,233,0.08432510495185852,8.761900971876457e-05,0.0328851155936718,0.03636642172932625,0.023627113550901413,0
1,234,0.08432587236166,1.7737833331921138e-05,0.02413456328213215,0.03402771055698395,0.027257250621914864,0
1,235,0.08432632684707642,0.00013980652147438377,0.04995186626911163,0.044358041137456894,0.027578670531511307,0
1,236,0.08432587236166,3.1490922992816195e-05,0.035240087658166885,0.04041476920247078,0.02733149193227291,0
1,237,0.08432587236166,0.00026339723262935877,0.035609230399131775,0.04022474214434624,0.024938860908150673,0
1,238,0.08432587236166,1.56372734636534e-05,0.029210487380623817,0.03596651926636696,0.027558648958802223,0
1,239,0.08432632684707642,8.698623787495308e-06,0.05836170166730881,0.04876098409295082,0.030292848125100136,0
1,240,0.08432637155056,3.838885277218651e-06,0.04036860913038254,0.046082016080617905,0.027585111558437347,0
1,241,0.0868806540966034,0.0020275504793971777,0.042457323521375656,0.04366699233651161,0.029323283582925797,0
1,242,0.08687778562307358,0.010556808672845364,0.04649173095822334,0.04777960851788521,0.023382557556033134,0
1,243,0.08687778562307358,8.366267138626426e-05,0.052952349185943604,0.04770057275891304,0.029347848147153854,0
1,244,0.0868806540966034,0.009890829212963581,0.04837073013186455,0.04761160537600517,0.023599814623594284,0
1,245,0.08687854558229446,0.0001144427151302807,0.036566220223903656,0.04041677340865135,0.024317024275660515,0
1,246,0.08687854558229446,0.00013775283878203481,0.04481199011206627,0.04167899861931801,0.027413157746195793,0
1,247,0.08687778562307358,0.0032692132517695427,0.03125765174627304,0.03886078670620918,0.024512380361557007,0
1,248,0.0868806540966034,1.795194111764431e-05,0.03872014209628105,0.046639762818813324,0.03160758689045906,0
1,249,0.08687854558229446,0.00023769949621055275,0.05355151742696762,0.0515575148165226,0.02575491927564144,0
1,250,0.08687778562307358,9.434683306608349e-06,0.04204065352678299,0.04798581451177597,0.03331531584262848,0
1,251,0.08687854558229446,0.0002580182335805148,0.04346664622426033,0.04913737624883652,0.029741844162344933,0
1,252,0.09139959514141083,0.00028705131262540817,0.05842292681336403,0.05095433443784714,0.030039357021450996,0
1,253,0.09139959514141083,6.366686284309253e-05,0.03154722601175308,0.03742988780140877,0.028301551938056946,0
1,254,0.09139959514141083,0.0003135927254334092,0.034353505820035934,0.042023174464702606,0.025945482775568962,0
1,255,0.09139959514141083,0.001424709684215486,0.0416269488632679,0.046392153948545456,0.02584843523800373,0
1,256,0.09139688313007355,3.4680582757573575e-05,0.05398626625537872,0.0513848140835762,0.026865635067224503,0
1,257,0.09139688313007355,0.00017498325905762613,0.05095817893743515,0.04659999534487724,0.02809510938823223,0
