run,iteration,fitness,sure_generated
8,9,1.778164993027076e-08,0
9,9,2.5327496544491623e-08,0
10,9,1.8317900085662586e-08,0
1,10,2.3751503874791524e-08,0
2,10,3.21633599753568e-08,0
3,10,2.8893330394907935e-08,0
4,10,4.713576373660544e-08,0
5,10,6.35317647379452e-08,0
6,10,3.632005629583546e-08,0
7,10,5.070187114597502e-08,0
8,10,1.9986771349067567e-08,0
9,10,4.7121211821377074e-08,0
10,10,3.2988797471489306e-08,0
1,11,4.363675643048737e-08,0
2,11,4.3631338542127196e-08,0
3,11,4.366786754417262e-08,0
4,11,2.9128051082238926e-08,0
5,11,4.567029350255325e-07,0
6,11,3.3053339620892075e-08,0
7,11,4.703352374235692e-08,0
8,11,1.904258972729167e-08,0
9,11,6.464094326474878e-08,0
10,11,2.725850301033006e-08,0
1,12,5.179957440759608e-08,0
2,12,7.00826205957128e-08,0
3,12,3.8390290058032406e-08,0
4,12,3.433834550037318e-08,0
5,12,2.5904876466142923e-08,0
6,12,3.3617151729004036e-08,0
7,12,3.647379998028555e-08,0
8,12,3.032447892792334e-08,0
9,12,4.96353820267359e-08,0
10,12,2.7025915727563188e-08,0
1,13,2.6954326770578518e-08,0
2,13,6.182927592135457e-08,0
3,13,9.095939645931139e-08,0
4,13,6.772295790824501e-08,0
5,13,4.911124165118963e-07,0
6,13,3.284640825995666e-08,0
7,13,7.29424201040274e-08,0
8,13,2.061804593722627e-08,0
9,13,6.805456820302425e-08,0
10,13,3.282099925172588e-08,0
1,14,5.724656659822358e-08,0
2,14,6.1823740793443e-08,0
3,14,3.553611094275766e-08,0
4,14,7.571712501430738e-08,0
5,14,1.2462825793591037e-07,0
6,14,3.640330703547079e-08,0
7,14,1.7666837948127068e-07,0
8,14,1.734972876477059e-08,0
9,14,6.98785527220025e-08,0
10,14,5.0091745862346215e-08,0
1,15,5.8511783862513767e-08,0
2,15,5.5092350237373466e-08,0
3,15,6.147008235757312e-08,0
4,15,7.06571512409937e-08,0
5,15,3.2497291613253765e-07,0
6,15,5.7956235366418696e-08,0
7,15,5.203342112736209e-08,0
8,15,1.4869125486427492e-08,0
9,15,6.304264843493002e-08,0
10,15,5.269775726901571e-08,0
1,16,3.39431096563203e-08,0
2,16,4.596417824132004e-08,0
3,16,5.667757818628161e-08,0
4,16,3.6217286947248795e-08,0
5,16,3.0082684787657854e-08,0
6,16,6.3374770320479e-08,0
7,16,1.4752740185031143e-07,0
8,16,1.6405858005441587e-08,0
9,16,8.354163583135232e-08,0
10,16,4.0394269262833404e-08,0
1,17,4.274386355973547e-08,0
2,17,3.854995966889874e-08,0
3,17,7.162299908713976e-08,0
4,17,1.0087029522765079e-07,0
5,17,4.8786528594746414e-08,0
6,17,6.565080212794783e-08,0
7,17,3.676961171095172e-07,0
8,17,3.17113837411398e-08,0
9,17,6.047186928981318e-08,0
10,17,2.4109228391466786e-08,0
1,18,5.113397705258649e-08,0
2,18,7.508310062576129e-08,0
3,18,8.117734040524738e-08,0
4,18,8.378557225796612e-08,0
5,18,3.3695016554702306e-07,0
6,18,3.448006680173421e-08,0
7,18,1.0911303860439148e-07,0
8,18,1.3254618735913937e-08,0
9,18,5.632852051462578e-08,0
10,18,4.546567211605179e-08,0
1,19,4.9981601080162363e-08,0
2,19,3.721682517721092e-08,0
3,19,5.362569055478161e-08,0
4,19,4.757787053222273e-08,0
5,19,3.6270253644943296e-07,0
6,19,8.278831131747211e-08,0
7,19,9.57297061177087e-07,0
8,19,8.426562914110036e-08,0
9,19,9.11285553684138e-08,0
10,19,5.0347829017027834e-08,0
1,20,3.8043967975909254e-08,0
2,20,6.067071467441565e-08,0
3,20,6.258387230673179e-08,0
4,20,6.547396225187185e-08,0
5,20,4.4283913780418516e-07,0
6,20,8.270106377494812e-08,0
7,20,6.1145826180109e-08,0
8,20,3.137520110385594e-08,0
9,20,4.3867075305570324e-08,0
10,20,5.6273265158779395e-08,0
1,21,5.2548049467304736e-08,0
2,21,1.997630683092666e-08,0
3,21,8.883640845169793e-08,0
4,21,1.0446707676692313e-07,0
5,21,2.6176627088148052e-08,0
6,21,3.325402531118016e-08,0
7,21,5.150299102751887e-07,0
8,21,3.2928998194847736e-08,0
9,21,4.740306280837103e-08,0
10,21,7.011144020907523e-08,0
1,22,5.162053184903925e-08,0
2,22,6.629505122646151e-08,0
3,22,5.523006763041849e-08,0
4,22,5.044801909548369e-08,0
5,22,4.6432464984036415e-08,0
6,22,6.551797326892483e-08,0
7,22,8.107462008410948e-07,0
8,22,3.9027860054829944e-08,0
9,22,8.72136070029228e-08,0
10,22,6.65852937231648e-08,0
1,23,4.146938792359833e-08,0
2,23,5.1449060123331947e-08,0
3,23,5.88295527848004e-08,0
4,23,7.850317729207745e-08,0
5,23,3.257670400103052e-08,0
6,23,5.962346705246091e-08,0
7,23,4.216579725380143e-07,0
8,23,5.4343011868240865e-08,0
9,23,6.339558211720941e-08,0
10,23,4.4597872062013266e-08,0
1,24,3.654202629377323e-08,0
2,24,8.744842006080944e-08,0
3,24,6.033936728044864e-08,0
4,24,7.454184469679603e-08,0
5,24,2.7192855966973184e-08,0
6,24,6.709537814231226e-08,0
7,24,6.613618808160027e-08,0
8,24,3.6024022875835726e-08,0
9,24,4.134925646326337e-08,0
10,24,8.982995325368393e-08,0
1,25,2.5733534414484893e-08,0
2,25,6.458145662691095e-08,0
3,25,4.906417672145835e-08,0
4,25,8.745057300529879e-08,0
5,25,2.9126621825525945e-07,0
6,25,1.0008739792510823e-07,0
7,25,2.506509986233141e-07,0
8,25,1.7796708107198356e-08,0
9,25,6.708334154836848e-08,0
10,25,9.682570834002036e-08,0
1,26,4.708743261971904e-08,0
2,26,6.403176655567222e-08,0
3,26,7.115219347042512e-08,0
4,26,1.4358271016590152e-07,0
5,26,3.384310076626207e-08,0
6,26,6.36953600974266e-08,0
7,26,1.0485198487231173e-07,0
8,26,1.5924339180628522e-08,0
9,26,5.7886190063527465e-08,0
10,26,4.959473898225042e-08,0
1,27,3.53963045540695e-08,0
2,27,6.350638415142384e-08,0
3,27,9.755864738281161e-08,0
4,27,9.100818942897604e-08,0
5,27,5.358658654586179e-07,0
6,27,5.985656770235437e-08,0
7,27,1.572122982906876e-07,0
8,27,3.247231106229265e-08,0
9,27,7.512830535461035e-08,0
10,27,1.0223899948869075e-07,0
1,28,4.4080561423243125e-08,0
2,28,7.556162273658629e-08,0
3,28,7.102390497948363e-08,0
4,28,1.1044069481158658e-07,0
5,28,7.086432560754474e-07,0
6,28,8.11994738114663e-08,0
7,28,2.3579126207096124e-07,0
8,28,7.213569119812746e-08,0
9,28,5.8854826789911385e-08,0
10,28,6.722930834257568e-08,0
1,29,5.362306865208666e-08,0
2,29,2.3035013896333112e-08,0
3,29,6.722331136188586e-08,0
4,29,1.3028517287239083e-07,0
5,29,1.0030686325990246e-06,0
6,29,9.249516352838327e-08,0
7,29,4.962257094121014e-08,0
8,29,9.143908386022304e-08,0
9,29,5.588421814195499e-08,0
10,29,1.11377659095524e-07,0
1,30,4.828342170526412e-08,0
2,30,4.935485620194413e-08,0
3,30,5.211133924376554e-08,0
4,30,5.929767254997387e-08,0
5,30,5.658074186953854e-08,0
6,30,8.297662645873061e-08,0
7,30,2.412692083453294e-06,0
8,30,8.384733973798575e-08,0
9,30,8.115497251992565e-08,0
10,30,6.803933416676955e-08,0
1,31,4.735072778316862e-08,0
2,31,7.983812366774146e-08,0
3,31,1.1789384757321386e-07,0
4,31,9.352759633429741e-08,0
5,31,2.8714637778648466e-07,0
6,31,9.919607890651605e-08,0
7,31,5.391846934799105e-05,0
8,31,5.622488430390149e-08,0
9,31,3.2707244912444366e-08,0
10,31,7.557929393442464e-08,0
1,32,3.984056817785131e-08,0
2,32,4.0297507553077594e-08,0
3,32,8.908964588272283e-08,0
4,32,6.789067441559382e-08,0
5,32,5.740730202319355e-08,0
6,32,5.975949335379482e-08,0
7,32,1.6497242540935986e-05,0
8,32,6.730088131234879e-08,0
9,32,6.781999672966776e-08,0
10,32,6.818009978815098e-08,0
1,33,4.32632205615846e-08,0
2,33,1.0344218992486276e-07,0
3,33,9.265802702884685e-08,0
4,33,6.844402378192171e-08,0
5,33,5.1246388466097414e-08,0
6,33,1.2830662399210269e-07,0
7,33,1.2132280062360223e-05,0
8,33,3.259264858002098e-08,0
9,33,9.72307532265404e-08,0
10,33,5.668663405344887e-08,0
1,34,5.409807357636964e-08,0
2,34,6.538713392956197e-08,0
3,34,7.640320376367526e-08,0
4,34,9.424919511502594e-08,0
5,34,8.700582725396089e-07,0
6,34,9.28422778656568e-08,0
7,34,1.691034299255989e-06,0
8,34,8.323199551796279e-08,0
9,34,8.718446053990192e-08,0
10,34,6.047055478575203e-08,0
1,35,3.521708080711505e-08,0
2,35,1.785471539506034e-07,0
3,35,2.354031281015523e-08,0
4,35,8.931375106158157e-08,0
5,35,5.8465520424988426e-08,0
6,35,5.497173205526451e-08,0
7,35,8.015673665795475e-05,0
8,35,7.375030008915928e-08,0
9,35,5.349206588789457e-08,0
10,35,6.526584428456772e-08,0
1,36,1.227373758183603e-07,0
2,36,8.64861888771884e-08,0
3,36,5.9273599362086316e-08,0
4,36,7.919158662161863e-08,0
5,36,4.084889582145479e-08,0
6,36,6.659582396650876e-08,0
7,36,1.9419967429712415e-05,0
8,36,5.32657544738413e-08,0
9,36,4.134340514383439e-08,0
10,36,5.426095128768793e-08,0
1,37,1.55988828964837e-07,0
2,37,9.940328027369105e-08,0
3,37,1.6344168329851527e-07,0
4,37,7.644992905397885e-08,0
5,37,8.072769901446009e-07,0
6,37,5.225887989013245e-08,0
7,37,5.842674454470398e-06,0
8,37,4.605445980132572e-08,0
9,37,5.5867698023348566e-08,0
10,37,4.6688370503034093e-08,0
1,38,7.323793482783003e-08,0
2,38,8.289725172971885e-08,0
3,38,1.51661723180041e-07,0
4,38,9.075301221628251e-08,0
5,38,6.237595329139367e-08,0
6,38,3.6272847836471556e-08,0
7,38,2.9697208447032608e-05,0
8,38,6.897654003523712e-08,0
9,38,7.797920176244588e-08,0
10,38,4.3408906691411175e-08,0
1,39,1.0963879049086245e-07,0
2,39,6.377666750267963e-08,0
3,39,1.0827125151990913e-07,0
4,39,5.45480958180633e-08,0
5,39,1.4302540307653544e-07,0
6,39,2.752550720686031e-08,0
7,39,1.1582264960452449e-05,0
8,39,9.704650238973045e-08,0
9,39,9.599142458682763e-08,0
10,39,1.0212447421054094e-07,0
1,40,7.048528516406805e-08,0
2,40,5.2515506610006923e-08,0
3,40,1.4849635476821277e-07,0
4,40,1.4597776498703752e-07,0
5,40,2.7856029305439733e-07,0
6,40,9.2114255778597e-08,0
7,40,3.555424882506486e-06,0
8,40,1.0003964945326516e-07,0
9,40,1.142843331081167e-07,0
10,40,6.54194565186117e-08,0
1,41,4.9576772909176725e-08,0
2,41,6.365771554328603e-08,0
3,41,7.09373537688407e-08,0
4,41,1.0733283062336341e-07,0
5,41,4.2328159111093555e-07,0
6,41,7.423243175708194e-08,0
7,41,1.9313933080411516e-05,0
8,41,5.5559464584575835e-08,0
9,41,1.0467310573858413e-07,0
10,41,9.370529596708366e-08,0
1,42,1.7251090866921004e-07,0
2,42,7.173339611199481e-08,0
3,42,1.259480484350206e-07,0
4,42,1.2025424211969948e-07,0
5,42,5.688251576430048e-07,0
6,42,6.077783609725884e-08,0
7,42,2.125135409869472e-07,0
8,42,7.959182823924493e-08,0
9,42,7.900186460574332e-08,0
10,42,9.364583775095525e-08,0
1,43,1.5991328439213248e-07,0
2,43,3.300419137985955e-08,0
3,43,4.526723529352239e-08,0
4,43,6.645480965516981e-08,0
5,43,7.900850391706626e-07,0
6,43,8.940779849808678e-08,0
7,43,3.8496906199725345e-05,0
8,43,2.14992184055518e-07,0
9,43,9.930517563816466e-08,0
10,43,1.0309283737797159e-07,0
1,44,1.3697680856239458e-07,0
2,44,9.20751404009934e-08,0
3,44,8.436889231688838e-08,0
4,44,6.826888210298421e-08,0
5,44,1.2010252703476e-07,0
6,44,4.736258318871478e-08,0
7,44,1.80242508918127e-07,0
8,44,2.1174371056531527e-07,0
9,44,9.963483904584791e-08,0
10,44,5.9359937409908525e-08,0
1,45,1.4623863364704448e-07,0
2,45,2.5202365350196487e-07,0
3,45,1.0813305806323115e-07,0
4,45,1.2212474587158795e-07,0
5,45,5.141696490795766e-08,0
6,45,6.287985598874002e-08,0
7,45,0.000143043405842036,0
8,45,5.0725699196618734e-08,0
9,45,3.878156107361974e-08,0
10,45,6.718465783706051e-08,0
1,46,3.716946395115883e-08,0
2,46,2.813808350765612e-07,0
3,46,9.14011479835608e-08,0
4,46,4.5280579286099965e-08,0
5,46,5.284570079311379e-07,0
6,46,1.2244228742019914e-07,0
7,46,3.2134663342731073e-05,0
8,46,4.9184365025212173e-08,0
9,46,5.271674297091522e-08,0
10,46,4.941916031953042e-08,0
1,47,1.239396141272664e-07,0
2,47,5.3408452771464e-08,0
3,47,1.0811448447611838e-07,0
4,47,1.30921563368247e-07,0
5,47,6.94026255132485e-07,0
6,47,1.0294677110778139e-07,0
7,47,9.929207408276852e-06,0
8,47,1.954137900384012e-07,0
9,47,7.714464089758621e-08,0
10,47,5.2400853434164674e-08,0
1,48,1.450011666292994e-07,0
2,48,1.8880253094266664e-07,0
3,48,3.322404396044476e-08,0
4,48,9.938899125927492e-08,0
5,48,3.9193867706899255e-08,0
6,48,1.3228040529611462e-07,0
7,48,3.330693942871221e-08,0
8,48,7.713053662428138e-08,0
9,48,1.443705457404576e-07,0
10,48,1.534913138812044e-07,0
1,49,6.745623437609538e-08,0
2,49,7.490327647019512e-08,0
3,49,1.396568052314251e-07,0
4,49,1.0091278568324924e-07,0
5,49,5.088393351115883e-08,0
6,49,1.8300754334177327e-07,0
7,49,2.522471550037153e-05,0
8,49,1.3309691837548598e-07,0
9,49,1.1085818840683714e-07,0
10,49,6.854516243492981e-08,0
1,50,1.352939875687298e-07,0
2,50,5.987600104617741e-08,0
3,50,1.0993170462825219e-07,0
4,50,1.5936781494474417e-07,0
5,50,4.7447954898416356e-08,0
6,50,2.4686727329026326e-07,0
7,50,1.628806239750702e-05,0
8,50,9.461628280860168e-08,0
9,50,1.1727416904250276e-07,0
10,50,1.01270217101046e-07,0
1,51,2.5900612854456995e-07,0
2,51,6.019286757918962e-08,0
3,51,6.084661663408042e-08,0
4,51,1.1077683836901997e-07,0
5,51,2.053903500609522e-07,0
6,51,9.550973345540115e-08,0
7,51,1.0124848813575227e-05,0
8,51,9.43301614597658e-08,0
9,51,1.019483661934828e-07,0
10,51,6.839515265255613e-08,0
1,52,1.4139877180241456e-07,0
2,52,2.031987094142096e-07,0
3,52,7.203119167797922e-08,0
4,52,9.251735377802106e-08,0
5,52,7.004785373965206e-08,0
6,52,1.2689216077887977e-07,0
7,52,2.7039446649723686e-05,0
8,52,6.550748565814501e-08,0
9,52,6.47826681188235e-08,0
10,52,9.58822496954781e-08,0
1,53,1.0088985646916626e-07,0
2,53,1.6397122237776784e-07,0
3,53,1.0162017360926257e-07,0
4,53,5.9349389402996167e-08,0
5,53,9.860358431978966e-07,0
6,53,7.672291957305788e-08,0
7,53,3.0195506042218767e-06,0
8,53,1.2134418625464605e-07,0
9,53,1.1491763984849968e-07,0
10,53,5.4530762128024435e-08,0
1,54,9.919966714733164e-08,0
2,54,7.118561029528792e-08,0
3,54,9.307962045568274e-08,0
4,54,1.066097539137445e-07,0
5,54,4.916256557407905e-07,0
6,54,5.765254584844115e-08,0
7,54,7.429752440657467e-05,0
8,54,1.7828443787948345e-07,0
9,54,7.062693185844182e-08,0
10,54,1.0384793114326385e-07,0
1,55,9.215091978376222e-08,0
2,55,1.8967304526995576e-07,0
3,55,9.398053890663505e-08,0
4,55,9.987481774942353e-08,0
5,55,6.979609565860301e-07,0
6,55,1.5893519389464927e-07,0
7,55,2.0027728169225156e-06,0
8,55,1.3547024479976244e-07,0
9,55,8.639570125978935e-08,0
10,55,6.509122130182732e-08,0
1,56,1.5527962204942014e-07,0
2,56,1.458513594343458e-07,0
3,56,6.484041392695872e-08,0
4,56,9.13913780209441e-08,0
5,56,1.8331544993088755e-07,0
6,56,8.549316277139951e-08,0
7,56,0.00014372770965564996,0
8,56,1.0587120868876809e-07,0
9,56,1.28468826687822e-07,0
10,56,1.3204110871356534e-07,0
1,57,8.015298647023883e-08,0
2,57,2.2524010034885578e-07,0
3,57,4.460179781062834e-08,0
4,57,1.2277928362891544e-07,0
5,57,7.342987373704091e-07,0
6,57,6.353595694008618e-08,0
7,57,7.355605902148454e-08,0
8,57,6.858613232907373e-08,0
9,57,7.2693623565101e-08,0
10,57,2.1735783661824826e-07,0
1,58,4.36601794717717e-08,0
2,58,4.2467100058729557e-08,0
3,58,1.2622813017060253e-07,0
4,58,1.3317794866907207e-07,0
5,58,9.026683756019338e-07,0
6,58,1.618808624925805e-07,0
7,58,6.329455004561169e-07,0
8,58,2.2658907994355104e-07,0
9,58,1.064280255036465e-07,0
10,58,1.0407480743879205e-07,0
1,59,1.9264068384927668e-07,0
2,59,1.2864899190390133e-07,0
3,59,1.2430938056695595e-07,0
4,59,7.947178914946562e-08,0
5,59,2.7365419441593986e-07,0
6,59,1.4945953807909973e-07,0
7,59,3.1724596283311257e-07,0
8,59,2.05402983510794e-07,0
9,59,6.391572071606788e-08,0
10,59,1.0274815309685437e-07,0
1,60,6.89685322186051e-08,0
2,60,1.3194924974868627e-07,0
3,60,8.767838011181084e-08,0
4,60,8.739195322959858e-08,0
5,60,5.579728679094842e-08,0
6,60,1.948715180333238e-07,0
7,60,3.0994830012787133e-05,0
8,60,7.614527675059435e-08,0
9,60,8.069482504424741e-08,0
10,60,1.16196559929449e-07,0
1,61,2.404612189366162e-07,0
2,61,2.3252370340287598e-07,0
3,61,1.4627643452058692e-07,0
4,61,6.524957285591881e-08,0
5,61,4.40127138290336e-07,0
6,61,1.0346951739848009e-07,0
7,61,0.0001107826828956604,0
8,61,3.617853394644044e-07,0
9,61,8.467973344750135e-08,0
10,61,8.50814245723086e-08,0
1,62,1.1518149278799683e-07,0
2,62,7.98955142045088e-08,0
3,62,7.496279152974239e-08,0
4,62,5.7737828740300756e-08,0
5,62,5.549176194108441e-07,0
6,62,7.748921859729307e-08,0
7,62,5.494649485626724e-06,0
8,62,4.52933939243394e-08,0
9,62,9.312495308222424e-08,0
10,62,1.6412677439348045e-07,0
1,63,5.799457980515399e-08,0
2,63,1.9647265503408562e-07,0
3,63,1.1206382311002017e-07,0
4,63,1.0934023464415077e-07,0
5,63,8.342923365489696e-07,0
6,63,2.3838602203340997e-07,0
7,63,0.00015358410018961877,0
8,63,3.606920131460356e-07,0
9,63,1.0045059894991937e-07,0
10,63,1.3264147469271848e-07,0
1,64,3.2022956020227866e-07,0
2,64,1.8091203912717901e-07,0
3,64,9.864915284651943e-08,0
4,64,5.826197835290259e-08,0
5,64,7.888079949225357e-07,0
6,64,7.213886732415631e-08,0
7,64,0.00019434260320849717,0
8,64,1.3736787707330222e-07,0
9,64,9.56467260948557e-08,0
10,64,6.811709596377113e-08,0
1,65,1.715573745286747e-07,0
2,65,1.9386102678708994e-07,0
3,65,1.6269440550331637e-07,0
4,65,1.3995087044804677e-07,0
5,65,4.208199300137494e-08,0
6,65,8.662825479177627e-08,0
7,65,4.026544047519565e-06,0
8,65,2.7321840434524347e-07,0
9,65,6.07255898898984e-08,0
10,65,4.9229917920001753e-08,0
1,66,1.6990645690384554e-07,0
2,66,8.723791466991315e-08,0
3,66,5.3040427161477055e-08,0
4,66,5.167207106637761e-08,0
5,66,4.828417559110676e-07,0
6,66,1.7416984121609858e-07,0
7,66,7.197368631750578e-06,0
8,66,1.285548307805584e-07,0
9,66,9.547174784074741e-08,0
10,66,6.540641095398314e-08,0
1,67,2.1004770189847477e-07,0
2,67,2.0094726949082542e-07,0
3,67,9.309427184689412e-08,0
4,67,8.174605881094976e-08,0
5,67,5.649645729022268e-08,0
6,67,9.757457775094736e-08,0
7,67,4.371628165245056e-05,0
8,67,3.489364814868168e-07,0
9,67,9.438630144131821e-08,0
10,67,1.208887141501691e-07,0
1,68,2.5576815687600174e-07,0
2,68,1.7627378667839366e-07,0
3,68,5.259652269273829e-08,0
4,68,1.1460485893621808e-07,0
5,68,4.3718387132685166e-08,0
6,68,6.054466439309181e-08,0
7,68,2.7705571170599796e-08,0
8,68,1.5220564364426536e-07,0
9,68,6.598440904781455e-08,0
10,68,2.307635753595605e-07,0
1,69,1.823885469320885e-07,0
2,69,2.4286530120321004e-08,0
3,69,7.038721605567844e-08,0
4,69,1.0635919522883341e-07,0
5,69,4.3543792571654194e-07,0
6,69,2.0615243556676432e-07,0
7,69,9.890531146083958e-06,0
8,69,2.943137076272251e-07,0
9,69,1.1471607308521925e-07,0
10,69,2.7103703814645996e-07,0
1,70,2.0968938940768567e-07,0
2,70,8.54097734759307e-08,0
3,70,6.960051024407221e-08,0
4,70,9.031106884549445e-08,0
5,70,3.9156992670541513e-07,0
6,70,9.780035981066248e-08,0
7,70,6.718101212754846e-05,0
8,70,6.643436734066199e-08,0
9,70,1.549022954350221e-07,0
10,70,9.843074622040149e-08,0
1,71,5.865275198857489e-08,0
2,71,2.6565416533230746e-07,0
3,71,3.854046681794898e-08,0
4,71,1.5078452975103573e-07,0
5,71,3.824997065748903e-07,0
6,71,1.0431447350356393e-07,0
7,71,6.191158900037408e-05,0
8,71,1.71087918943158e-07,0
9,71,1.0894204649503081e-07,0
10,71,1.63792080343228e-07,0
1,72,1.575165669009948e-07,0
2,72,2.997020587258703e-08,0
3,72,7.989891059878573e-08,0
4,72,1.1723328441348713e-07,0
5,72,2.2790915821246926e-08,0
6,72,1.5772276640291238e-07,0
7,72,6.962659972487018e-05,0
8,72,1.36987864607363e-07,0
9,72,1.2331473442372953e-07,0
10,72,2.063038380129001e-07,0
1,73,1.5123214325285517e-07,0
2,73,7.83225289069378e-08,0
3,73,8.172204246648107e-08,0
4,73,1.1074144623535176e-07,0
5,73,2.3088881562216557e-07,0
6,73,7.423354730917708e-08,0
7,73,2.3117967984376264e-08,0
8,73,1.1291263746215918e-07,0
9,73,9.577311033126534e-08,0
10,73,1.5048645707338437e-07,0
1,74,8.802248174788474e-08,0
2,74,4.716829238304854e-08,0
3,74,6.040658462325155e-08,0
4,74,1.9691215413786267e-07,0
5,74,3.594853694721678e-07,0
6,74,4.2410242429014033e-08,0
7,74,4.1005068851518445e-06,0
8,74,2.5994887664637645e-07,0
9,74,1.0414877493758468e-07,0
10,74,9.581631843502691e-08,0
1,75,1.552837858298517e-07,0
2,75,1.4477164711479418e-07,0
3,75,1.0297072350340386e-07,0
4,75,1.2929167780839634e-07,0
5,75,4.1557359509170055e-07,0
6,75,1.2868005683230876e-07,0
7,75,3.268849368964766e-08,0
8,75,1.8433912885029713e-07,0
9,75,7.012798164396372e-08,0
10,75,8.854246402734134e-08,0
1,76,6.575903910288616e-08,0
2,76,1.0066489863902461e-07,0
3,76,1.394194697468265e-07,0
4,76,1.0959095675389108e-07,0
5,76,3.9264139672923193e-07,0
6,76,1.4493343769572675e-07,0
7,76,6.976025360927451e-06,0
8,76,7.05264682210327e-08,0
9,76,7.977489957511352e-08,0
10,76,1.782268981287416e-07,0
1,77,1.7091831239213207e-07,0
2,77,1.6832484561746242e-07,0
3,77,1.569934369172188e-07,0
4,77,1.189717124816525e-07,0
5,77,1.868842929297898e-07,0
6,77,1.6445173400825297e-07,0
7,77,2.0781997136509744e-06,0
8,77,3.835874622382107e-07,0
9,77,1.0717789677983092e-07,0
10,77,3.5357169281269307e-07,0
1,78,8.185853062059323e-08,0
2,78,5.454951690353482e-08,0
3,78,9.5129642829761e-08,0
4,78,1.0048026410913735e-07,0
5,78,4.258372499066354e-08,0
6,78,1.3501126261417085e-07,0
7,78,2.5764894218127665e-08,0
8,78,1.0167116215598071e-07,0
9,78,5.250704049331034e-08,0
10,78,8.328662914891538e-08,0
1,79,1.0002811734466377e-07,0
2,79,5.690758442256083e-08,0
3,79,1.0280525231110005e-07,0
4,79,1.4488828981029656e-07,0
5,79,1.8774657917219884e-07,0
6,79,1.5886742232851248e-07,0
7,79,0.0004121095407754183,0
8,79,3.6835498917753284e-07,0
9,79,7.572869265004556e-08,0
10,79,6.556561515935755e-08,0
1,80,1.0499275759912052e-07,0
2,80,1.3506209484148712e-07,0
3,80,9.839303061198734e-08,0
4,80,1.1773371255685561e-07,0
